"","id_site","module_presentation","activity_type","week_from","week_to"
"5288",779772,"FFF+2014B","url",21,21
"5289",779423,"FFF+2014B","oucontent",27,27
"5290",779635,"FFF+2014B","subpage",16,16
"5291",779801,"FFF+2014B","url",27,27
"5292",779461,"FFF+2014B","page",1,1
"5293",779670,"FFF+2014B","subpage",NA,NA
"5294",779839,"FFF+2014B","dualpane",NA,NA
"5295",779271,"FFF+2014B","questionnaire",28,28
"5296",779503,"FFF+2014B","resource",NA,NA
"5297",779509,"FFF+2014B","resource",NA,NA
"5298",779704,"FFF+2014B","url",18,18
"5299",779353,"FFF+2014B","oucontent",11,11
"5300",779551,"FFF+2014B","resource",18,18
"5301",779736,"FFF+2014B","url",12,12
"5302",779386,"FFF+2014B","oucontent",NA,NA
"5303",779591,"FFF+2014B","resource",NA,NA
"5304",779769,"FFF+2014B","url",21,21
"5305",779420,"FFF+2014B","oucontent",26,26
"5306",779632,"FFF+2014B","subpage",12,12
"5307",779798,"FFF+2014B","url",26,26
"5308",779456,"FFF+2014B","page",NA,NA
"5309",779665,"FFF+2014B","subpage",18,18
"5310",779833,"FFF+2014B","url",NA,NA
"5311",779268,"FFF+2014B","quiz",10,10
"5312",779500,"FFF+2014B","resource",NA,NA
"5313",779506,"FFF+2014B","resource",NA,NA
"5314",779701,"FFF+2014B","url",NA,NA
"5315",779349,"FFF+2014B","oucontent",3,3
"5316",779548,"FFF+2014B","resource",29,29
"5317",779733,"FFF+2014B","url",10,10
"5318",779383,"FFF+2014B","oucontent",1,1
"5319",779588,"FFF+2014B","resource",NA,NA
"5320",779766,"FFF+2014B","url",20,20
"5321",779416,"FFF+2014B","oucontent",9,9
"5322",779629,"FFF+2014B","subpage",9,9
"5323",779795,"FFF+2014B","url",24,24
"5324",779452,"FFF+2014B","page",NA,NA
"5325",779662,"FFF+2014B","subpage",NA,NA
"5326",779830,"FFF+2014B","url",9,9
"5327",779265,"FFF+2014B","quiz",NA,NA
"5328",779497,"FFF+2014B","resource",NA,NA
"5329",779697,"FFF+2014B","url",NA,NA
"5330",779346,"FFF+2014B","oucontent",24,24
"5331",779540,"FFF+2014B","resource",NA,NA
"5332",779730,"FFF+2014B","url",9,9
"5333",779380,"FFF+2014B","oucontent",1,1
"5334",779585,"FFF+2014B","resource",NA,NA
"5335",779763,"FFF+2014B","url",20,20
"5336",779413,"FFF+2014B","oucontent",15,15
"5337",779625,"FFF+2014B","subpage",4,4
"5338",779792,"FFF+2014B","url",24,24
"5339",779449,"FFF+2014B","ouwiki",NA,NA
"5340",779659,"FFF+2014B","subpage",NA,NA
"5341",779825,"FFF+2014B","url",NA,NA
"5342",779262,"FFF+2014B","quiz",NA,NA
"5343",779494,"FFF+2014B","resource",NA,NA
"5344",779694,"FFF+2014B","oucollaborate",NA,NA
"5345",779343,"FFF+2014B","oucontent",12,12
"5346",779537,"FFF+2014B","resource",28,28
"5347",779727,"FFF+2014B","url",3,3
"5348",779377,"FFF+2014B","oucontent",22,22
"5349",779582,"FFF+2014B","resource",NA,NA
"5350",779760,"FFF+2014B","url",18,18
"5351",779410,"FFF+2014B","oucontent",25,25
"5352",779789,"FFF+2014B","url",24,24
"5353",779445,"FFF+2014B","ouwiki",19,19
"5354",779656,"FFF+2014B","subpage",NA,NA
"5355",779821,"FFF+2014B","url",29,29
"5356",779259,"FFF+2014B","quiz",NA,NA
"5357",779491,"FFF+2014B","resource",NA,NA
"5358",779691,"FFF+2014B","oucollaborate",NA,NA
"5359",779339,"FFF+2014B","oucontent",NA,NA
"5360",779533,"FFF+2014B","resource",NA,NA
"5361",779724,"FFF+2014B","url",1,1
"5362",779374,"FFF+2014B","oucontent",NA,NA
"5363",779575,"FFF+2014B","resource",NA,NA
"5364",779757,"FFF+2014B","url",18,18
"5365",779407,"FFF+2014B","oucontent",15,15
"5366",779622,"FFF+2014B","subpage",NA,NA
"5367",779440,"FFF+2014B","oucontent",NA,NA
"5368",779653,"FFF+2014B","subpage",NA,NA
"5369",779818,"FFF+2014B","url",NA,NA
"5370",779080,"FFF+2014B","forumng",NA,NA
"5371",779488,"FFF+2014B","resource",NA,NA
"5372",779688,"FFF+2014B","oucollaborate",NA,NA
"5373",779335,"FFF+2014B","oucontent",1,1
"5374",779529,"FFF+2014B","resource",NA,NA
"5375",779721,"FFF+2014B","url",1,1
"5376",779370,"FFF+2014B","oucontent",15,15
"5377",779570,"FFF+2014B","resource",NA,NA
"5378",779754,"FFF+2014B","url",18,18
"5379",779404,"FFF+2014B","oucontent",11,11
"5380",779619,"FFF+2014B","subpage",NA,NA
"5381",779786,"FFF+2014B","url",20,20
"5382",779437,"FFF+2014B","oucontent",NA,NA
"5383",779650,"FFF+2014B","subpage",NA,NA
"5384",779815,"FFF+2014B","url",28,28
"5385",779075,"FFF+2014B","forumng",NA,NA
"5386",779482,"FFF+2014B","resource",NA,NA
"5387",779685,"FFF+2014B","oucollaborate",NA,NA
"5388",779332,"FFF+2014B","oucontent",NA,NA
"5389",779525,"FFF+2014B","resource",15,15
"5390",779718,"FFF+2014B","url",NA,NA
"5391",779367,"FFF+2014B","oucontent",NA,NA
"5392",779567,"FFF+2014B","resource",NA,NA
"5393",779751,"FFF+2014B","url",18,18
"5394",779400,"FFF+2014B","oucontent",10,10
"5395",779615,"FFF+2014B","resource",NA,NA
"5396",779783,"FFF+2014B","url",22,22
"5397",779433,"FFF+2014B","oucontent",NA,NA
"5398",779647,"FFF+2014B","subpage",NA,NA
"5399",779812,"FFF+2014B","url",18,18
"5400",779478,"FFF+2014B","resource",NA,NA
"5401",779682,"FFF+2014B","oucollaborate",NA,NA
"5402",779282,"FFF+2014B","questionnaire",20,20
"5403",779522,"FFF+2014B","resource",11,11
"5404",779715,"FFF+2014B","url",NA,NA
"5405",779364,"FFF+2014B","oucontent",15,15
"5406",779562,"FFF+2014B","resource",NA,NA
"5407",779748,"FFF+2014B","url",18,18
"5408",779397,"FFF+2014B","oucontent",9,9
"5409",779612,"FFF+2014B","resource",NA,NA
"5410",779780,"FFF+2014B","url",22,22
"5411",779429,"FFF+2014B","oucontent",NA,NA
"5412",779643,"FFF+2014B","subpage",27,27
"5413",779809,"FFF+2014B","url",28,28
"5414",779475,"FFF+2014B","page",NA,NA
"5415",779678,"FFF+2014B","dataplus",NA,NA
"5416",779279,"FFF+2014B","questionnaire",19,19
"5417",779517,"FFF+2014B","resource",NA,NA
"5418",779712,"FFF+2014B","url",NA,NA
"5419",779361,"FFF+2014B","oucontent",11,11
"5420",779559,"FFF+2014B","resource",NA,NA
"5421",779745,"FFF+2014B","url",16,16
"5422",779394,"FFF+2014B","oucontent",8,8
"5423",779608,"FFF+2014B","resource",NA,NA
"5424",779777,"FFF+2014B","url",21,21
"5425",779426,"FFF+2014B","oucontent",NA,NA
"5426",779640,"FFF+2014B","subpage",24,24
"5427",779806,"FFF+2014B","url",18,18
"5428",779466,"FFF+2014B","page",28,28
"5429",779675,"FFF+2014B","subpage",1,1
"5430",779276,"FFF+2014B","questionnaire",5,5
"5431",779514,"FFF+2014B","resource",NA,NA
"5432",779709,"FFF+2014B","url",NA,NA
"5433",779358,"FFF+2014B","oucontent",8,8
"5434",779556,"FFF+2014B","resource",NA,NA
"5435",779742,"FFF+2014B","url",14,14
"5436",779391,"FFF+2014B","oucontent",8,8
"5437",779605,"FFF+2014B","resource",NA,NA
"5438",779774,"FFF+2014B","url",21,21
"5439",779637,"FFF+2014B","subpage",19,19
"5440",779803,"FFF+2014B","url",27,27
"5441",779463,"FFF+2014B","page",12,12
"5442",779672,"FFF+2014B","subpage",8,8
"5443",924222,"FFF+2014B","forumng",NA,NA
"5444",779273,"FFF+2014B","questionnaire",25,25
"5445",779511,"FFF+2014B","resource",NA,NA
"5446",779706,"FFF+2014B","url",NA,NA
"5447",779355,"FFF+2014B","oucontent",8,8
"5448",779553,"FFF+2014B","resource",18,18
"5449",779738,"FFF+2014B","url",13,13
"5450",779388,"FFF+2014B","oucontent",16,16
"5451",779593,"FFF+2014B","resource",NA,NA
"5452",779771,"FFF+2014B","url",21,21
"5453",779422,"FFF+2014B","oucontent",27,27
"5454",779634,"FFF+2014B","subpage",15,15
"5455",779800,"FFF+2014B","url",26,26
"5456",779460,"FFF+2014B","page",NA,NA
"5457",779668,"FFF+2014B","subpage",NA,NA
"5458",779835,"FFF+2014B","dualpane",NA,NA
"5459",779270,"FFF+2014B","questionnaire",28,28
"5460",779502,"FFF+2014B","resource",NA,NA
"5461",779508,"FFF+2014B","resource",NA,NA
"5462",779703,"FFF+2014B","url",NA,NA
"5463",779352,"FFF+2014B","oucontent",11,11
"5464",779550,"FFF+2014B","resource",18,18
"5465",779735,"FFF+2014B","url",11,11
"5466",779385,"FFF+2014B","oucontent",NA,NA
"5467",779590,"FFF+2014B","resource",NA,NA
"5468",779768,"FFF+2014B","url",21,21
"5469",779418,"FFF+2014B","oucontent",15,15
"5470",779631,"FFF+2014B","subpage",11,11
"5471",779797,"FFF+2014B","url",25,25
"5472",779455,"FFF+2014B","page",NA,NA
"5473",779664,"FFF+2014B","subpage",NA,NA
"5474",779832,"FFF+2014B","url",NA,NA
"5475",779267,"FFF+2014B","quiz",10,10
"5476",779499,"FFF+2014B","resource",NA,NA
"5477",779505,"FFF+2014B","resource",NA,NA
"5478",779700,"FFF+2014B","url",NA,NA
"5479",779348,"FFF+2014B","oucontent",NA,NA
"5480",779546,"FFF+2014B","resource",NA,NA
"5481",779732,"FFF+2014B","url",10,10
"5482",779382,"FFF+2014B","oucontent",20,20
"5483",779587,"FFF+2014B","resource",NA,NA
"5484",779765,"FFF+2014B","url",20,20
"5485",779415,"FFF+2014B","oucontent",16,16
"5486",779628,"FFF+2014B","subpage",7,7
"5487",779794,"FFF+2014B","url",24,24
"5488",779451,"FFF+2014B","page",NA,NA
"5489",779661,"FFF+2014B","subpage",NA,NA
"5490",779829,"FFF+2014B","url",NA,NA
"5491",779264,"FFF+2014B","quiz",NA,NA
"5492",779496,"FFF+2014B","resource",NA,NA
"5493",779696,"FFF+2014B","oucollaborate",NA,NA
"5494",779345,"FFF+2014B","oucontent",27,27
"5495",779539,"FFF+2014B","resource",NA,NA
"5496",779729,"FFF+2014B","url",3,3
"5497",779379,"FFF+2014B","oucontent",1,1
"5498",779584,"FFF+2014B","resource",NA,NA
"5499",779762,"FFF+2014B","url",20,20
"5500",779412,"FFF+2014B","oucontent",8,8
"5501",779791,"FFF+2014B","url",24,24
"5502",779447,"FFF+2014B","ouwiki",NA,NA
"5503",779658,"FFF+2014B","subpage",NA,NA
"5504",779823,"FFF+2014B","url",29,29
"5505",779261,"FFF+2014B","quiz",NA,NA
"5506",779493,"FFF+2014B","resource",NA,NA
"5507",779693,"FFF+2014B","oucollaborate",NA,NA
"5508",779342,"FFF+2014B","oucontent",NA,NA
"5509",779536,"FFF+2014B","resource",28,28
"5510",779726,"FFF+2014B","url",2,2
"5511",779376,"FFF+2014B","oucontent",NA,NA
"5512",779581,"FFF+2014B","resource",NA,NA
"5513",779759,"FFF+2014B","url",18,18
"5514",779409,"FFF+2014B","oucontent",11,11
"5515",779624,"FFF+2014B","subpage",3,3
"5516",779788,"FFF+2014B","url",24,24
"5517",779442,"FFF+2014B","ouwiki",NA,NA
"5518",779655,"FFF+2014B","subpage",NA,NA
"5519",779820,"FFF+2014B","url",29,29
"5520",779089,"FFF+2014B","homepage",NA,NA
"5521",779490,"FFF+2014B","resource",NA,NA
"5522",779690,"FFF+2014B","oucollaborate",NA,NA
"5523",779337,"FFF+2014B","oucontent",9,9
"5524",779532,"FFF+2014B","resource",NA,NA
"5525",779723,"FFF+2014B","url",1,1
"5526",779372,"FFF+2014B","oucontent",16,16
"5527",779573,"FFF+2014B","resource",NA,NA
"5528",779756,"FFF+2014B","url",18,18
"5529",779406,"FFF+2014B","oucontent",11,11
"5530",779621,"FFF+2014B","subpage",NA,NA
"5531",779439,"FFF+2014B","oucontent",NA,NA
"5532",779652,"FFF+2014B","subpage",NA,NA
"5533",779817,"FFF+2014B","url",28,28
"5534",779078,"FFF+2014B","forumng",NA,NA
"5535",779487,"FFF+2014B","resource",NA,NA
"5536",779687,"FFF+2014B","oucollaborate",NA,NA
"5537",779334,"FFF+2014B","oucontent",9,9
"5538",779527,"FFF+2014B","resource",NA,NA
"5539",779720,"FFF+2014B","url",1,1
"5540",779369,"FFF+2014B","oucontent",13,13
"5541",779569,"FFF+2014B","resource",NA,NA
"5542",779753,"FFF+2014B","url",18,18
"5543",779402,"FFF+2014B","oucontent",11,11
"5544",779617,"FFF+2014B","resource",NA,NA
"5545",779785,"FFF+2014B","url",22,22
"5546",883082,"FFF+2014J","subpage",NA,NA
"5547",883294,"FFF+2014J","url",NA,NA
"5548",882713,"FFF+2014J","questionnaire",19,19
"5549",883163,"FFF+2014J","url",14,14
"5550",882561,"FFF+2014J","oucontent",9,9
"5551",882932,"FFF+2014J","resource",NA,NA
"5552",883195,"FFF+2014J","url",18,18
"5553",882597,"FFF+2014J","oucontent",29,29
"5554",882985,"FFF+2014J","resource",NA,NA
"5555",883228,"FFF+2014J","url",23,23
"5556",882635,"FFF+2014J","oucontent",27,27
"5557",883048,"FFF+2014J","subpage",14,14
"5558",883261,"FFF+2014J","url",9,9
"5559",882670,"FFF+2014J","oucontent",2,2
"5560",883079,"FFF+2014J","subpage",18,18
"5561",883291,"FFF+2014J","url",NA,NA
"5562",882710,"FFF+2014J","page",NA,NA
"5563",883160,"FFF+2014J","oucollaborate",NA,NA
"5564",882558,"FFF+2014J","ouwiki",NA,NA
"5565",882925,"FFF+2014J","resource",NA,NA
"5566",883192,"FFF+2014J","url",3,3
"5567",882594,"FFF+2014J","oucontent",29,29
"5568",882982,"FFF+2014J","resource",NA,NA
"5569",883224,"FFF+2014J","url",22,22
"5570",882632,"FFF+2014J","oucontent",9,9
"5571",883045,"FFF+2014J","subpage",9,9
"5572",883257,"FFF+2014J","url",28,28
"5573",882667,"FFF+2014J","oucontent",11,11
"5574",883075,"FFF+2014J","subpage",NA,NA
"5575",883288,"FFF+2014J","url",NA,NA
"5576",882707,"FFF+2014J","page",1,1
"5577",883157,"FFF+2014J","oucollaborate",NA,NA
"5578",882554,"FFF+2014J","ouwiki",NA,NA
"5579",882915,"FFF+2014J","resource",NA,NA
"5580",882922,"FFF+2014J","resource",NA,NA
"5581",883189,"FFF+2014J","url",2,2
"5582",882591,"FFF+2014J","oucontent",29,29
"5583",882979,"FFF+2014J","resource",NA,NA
"5584",883221,"FFF+2014J","url",22,22
"5585",882629,"FFF+2014J","oucontent",18,18
"5586",883041,"FFF+2014J","subpage",2,2
"5587",883254,"FFF+2014J","url",28,28
"5588",882664,"FFF+2014J","oucontent",13,13
"5589",883072,"FFF+2014J","subpage",NA,NA
"5590",883285,"FFF+2014J","url",NA,NA
"5591",882704,"FFF+2014J","page",NA,NA
"5592",883154,"FFF+2014J","oucollaborate",NA,NA
"5593",882551,"FFF+2014J","forumng",NA,NA
"5594",882912,"FFF+2014J","resource",NA,NA
"5595",882919,"FFF+2014J","resource",NA,NA
"5596",883186,"FFF+2014J","url",2,2
"5597",882588,"FFF+2014J","oucontent",29,29
"5598",882974,"FFF+2014J","resource",NA,NA
"5599",883218,"FFF+2014J","url",22,22
"5600",882625,"FFF+2014J","oucontent",11,11
"5601",883037,"FFF+2014J","subpage",NA,NA
"5602",883251,"FFF+2014J","url",28,28
"5603",882661,"FFF+2014J","oucontent",10,10
"5604",883282,"FFF+2014J","url",NA,NA
"5605",882699,"FFF+2014J","page",NA,NA
"5606",883151,"FFF+2014J","oucollaborate",NA,NA
"5607",882547,"FFF+2014J","forumng",NA,NA
"5608",882905,"FFF+2014J","resource",NA,NA
"5609",883183,"FFF+2014J","url",1,1
"5610",882585,"FFF+2014J","oucontent",NA,NA
"5611",882969,"FFF+2014J","resource",29,29
"5612",883215,"FFF+2014J","url",21,21
"5613",882622,"FFF+2014J","oucontent",28,28
"5614",883027,"FFF+2014J","resource",NA,NA
"5615",883248,"FFF+2014J","url",28,28
"5616",882658,"FFF+2014J","oucontent",9,9
"5617",883069,"FFF+2014J","subpage",NA,NA
"5618",882687,"FFF+2014J","page",28,28
"5619",883148,"FFF+2014J","oucollaborate",NA,NA
"5620",882902,"FFF+2014J","resource",NA,NA
"5621",883180,"FFF+2014J","url",18,18
"5622",882581,"FFF+2014J","oucontent",7,7
"5623",882956,"FFF+2014J","resource",NA,NA
"5624",883212,"FFF+2014J","url",21,21
"5625",882619,"FFF+2014J","oucontent",NA,NA
"5626",883024,"FFF+2014J","resource",NA,NA
"5627",883245,"FFF+2014J","url",27,27
"5628",882655,"FFF+2014J","oucontent",15,15
"5629",883066,"FFF+2014J","subpage",NA,NA
"5630",883279,"FFF+2014J","url",NA,NA
"5631",882684,"FFF+2014J","page",12,12
"5632",883144,"FFF+2014J","htmlactivity",NA,NA
"5633",1072239,"FFF+2014J","forumng",NA,NA
"5634",882896,"FFF+2014J","resource",NA,NA
"5635",883177,"FFF+2014J","url",1,1
"5636",882578,"FFF+2014J","oucontent",26,26
"5637",882952,"FFF+2014J","resource",18,18
"5638",883209,"FFF+2014J","url",NA,NA
"5639",882616,"FFF+2014J","oucontent",NA,NA
"5640",883017,"FFF+2014J","resource",13,13
"5641",883242,"FFF+2014J","url",27,27
"5642",882652,"FFF+2014J","oucontent",15,15
"5643",883063,"FFF+2014J","subpage",NA,NA
"5644",883276,"FFF+2014J","url",18,18
"5645",882681,"FFF+2014J","quiz",10,10
"5646",883102,"FFF+2014J","repeatactivity",NA,NA
"5647",973777,"FFF+2014J","oucontent",NA,NA
"5648",882724,"FFF+2014J","questionnaire",5,5
"5649",883174,"FFF+2014J","url",18,18
"5650",882574,"FFF+2014J","oucontent",NA,NA
"5651",882948,"FFF+2014J","resource",NA,NA
"5652",883206,"FFF+2014J","url",21,21
"5653",882609,"FFF+2014J","oucontent",NA,NA
"5654",883000,"FFF+2014J","resource",NA,NA
"5655",883239,"FFF+2014J","url",26,26
"5656",882649,"FFF+2014J","oucontent",9,9
"5657",883060,"FFF+2014J","subpage",NA,NA
"5658",883273,"FFF+2014J","url",11,11
"5659",882678,"FFF+2014J","quiz",10,10
"5660",883091,"FFF+2014J","subpage",28,28
"5661",937371,"FFF+2014J","oucontent",NA,NA
"5662",882721,"FFF+2014J","questionnaire",20,20
"5663",883171,"FFF+2014J","url",18,18
"5664",882570,"FFF+2014J","oucontent",16,16
"5665",882945,"FFF+2014J","resource",NA,NA
"5666",883203,"FFF+2014J","url",20,20
"5667",882606,"FFF+2014J","oucontent",11,11
"5668",882995,"FFF+2014J","resource",NA,NA
"5669",883236,"FFF+2014J","url",24,24
"5670",882646,"FFF+2014J","oucontent",8,8
"5671",883057,"FFF+2014J","subpage",23,23
"5672",883270,"FFF+2014J","url",10,10
"5673",882675,"FFF+2014J","quiz",NA,NA
"5674",883088,"FFF+2014J","subpage",8,8
"5675",883303,"FFF+2014J","dataplus",NA,NA
"5676",882718,"FFF+2014J","questionnaire",24,24
"5677",883168,"FFF+2014J","url",16,16
"5678",882566,"FFF+2014J","oucontent",9,9
"5679",882941,"FFF+2014J","resource",NA,NA
"5680",883200,"FFF+2014J","url",20,20
"5681",882602,"FFF+2014J","oucontent",2,2
"5682",882990,"FFF+2014J","resource",NA,NA
"5683",883233,"FFF+2014J","url",1,1
"5684",882643,"FFF+2014J","oucontent",NA,NA
"5685",883054,"FFF+2014J","subpage",21,21
"5686",883266,"FFF+2014J","url",NA,NA
"5687",883084,"FFF+2014J","subpage",10,10
"5688",883299,"FFF+2014J","dualpane",NA,NA
"5689",882715,"FFF+2014J","questionnaire",23,23
"5690",883165,"FFF+2014J","url",14,14
"5691",882563,"FFF+2014J","oucontent",11,11
"5692",882936,"FFF+2014J","resource",28,28
"5693",883197,"FFF+2014J","url",20,20
"5694",882599,"FFF+2014J","oucontent",29,29
"5695",882987,"FFF+2014J","resource",18,18
"5696",883230,"FFF+2014J","url",23,23
"5697",882638,"FFF+2014J","oucontent",NA,NA
"5698",883050,"FFF+2014J","subpage",13,13
"5699",883263,"FFF+2014J","url",29,29
"5700",882672,"FFF+2014J","oucontent",8,8
"5701",883081,"FFF+2014J","subpage",5,5
"5702",883293,"FFF+2014J","url",NA,NA
"5703",882712,"FFF+2014J","questionnaire",19,19
"5704",883162,"FFF+2014J","url",NA,NA
"5705",882560,"FFF+2014J","oucontent",8,8
"5706",882931,"FFF+2014J","resource",NA,NA
"5707",883194,"FFF+2014J","url",3,3
"5708",882596,"FFF+2014J","oucontent",13,13
"5709",882984,"FFF+2014J","resource",NA,NA
"5710",883227,"FFF+2014J","url",23,23
"5711",882634,"FFF+2014J","oucontent",27,27
"5712",883047,"FFF+2014J","subpage",11,11
"5713",883260,"FFF+2014J","url",29,29
"5714",882669,"FFF+2014J","oucontent",1,1
"5715",883077,"FFF+2014J","subpage",27,27
"5716",883290,"FFF+2014J","url",NA,NA
"5717",882709,"FFF+2014J","page",12,12
"5718",883159,"FFF+2014J","oucollaborate",NA,NA
"5719",882556,"FFF+2014J","ouwiki",NA,NA
"5720",882924,"FFF+2014J","resource",NA,NA
"5721",883191,"FFF+2014J","url",3,3
"5722",882593,"FFF+2014J","oucontent",29,29
"5723",882981,"FFF+2014J","resource",NA,NA
"5724",883223,"FFF+2014J","url",22,22
"5725",882631,"FFF+2014J","oucontent",15,15
"5726",883043,"FFF+2014J","subpage",4,4
"5727",883256,"FFF+2014J","url",NA,NA
"5728",882666,"FFF+2014J","oucontent",15,15
"5729",883074,"FFF+2014J","subpage",NA,NA
"5730",883287,"FFF+2014J","url",NA,NA
"5731",882706,"FFF+2014J","page",NA,NA
"5732",883156,"FFF+2014J","oucollaborate",NA,NA
"5733",882553,"FFF+2014J","ouwiki",NA,NA
"5734",882914,"FFF+2014J","resource",NA,NA
"5735",882921,"FFF+2014J","resource",NA,NA
"5736",883188,"FFF+2014J","url",18,18
"5737",882590,"FFF+2014J","oucontent",15,15
"5738",882976,"FFF+2014J","resource",NA,NA
"5739",883220,"FFF+2014J","url",22,22
"5740",882628,"FFF+2014J","oucontent",22,22
"5741",883040,"FFF+2014J","subpage",1,1
"5742",883253,"FFF+2014J","url",28,28
"5743",882663,"FFF+2014J","oucontent",1,1
"5744",883284,"FFF+2014J","url",NA,NA
"5745",882703,"FFF+2014J","page",NA,NA
"5746",883153,"FFF+2014J","oucollaborate",NA,NA
"5747",882550,"FFF+2014J","forumng",NA,NA
"5748",882911,"FFF+2014J","resource",NA,NA
"5749",882917,"FFF+2014J","resource",NA,NA
"5750",883185,"FFF+2014J","url",18,18
"5751",882587,"FFF+2014J","oucontent",29,29
"5752",882971,"FFF+2014J","resource",NA,NA
"5753",883217,"FFF+2014J","url",22,22
"5754",882624,"FFF+2014J","oucontent",16,16
"5755",883036,"FFF+2014J","subpage",NA,NA
"5756",883250,"FFF+2014J","url",28,28
"5757",882660,"FFF+2014J","oucontent",11,11
"5758",883071,"FFF+2014J","subpage",NA,NA
"5759",883281,"FFF+2014J","url",NA,NA
"5760",882689,"FFF+2014J","page",NA,NA
"5761",883150,"FFF+2014J","oucollaborate",NA,NA
"5762",882545,"FFF+2014J","forumng",NA,NA
"5763",882904,"FFF+2014J","resource",NA,NA
"5764",883182,"FFF+2014J","url",1,1
"5765",882584,"FFF+2014J","oucontent",21,21
"5766",882966,"FFF+2014J","resource",NA,NA
"5767",883214,"FFF+2014J","url",21,21
"5768",882621,"FFF+2014J","oucontent",8,8
"5769",883026,"FFF+2014J","resource",NA,NA
"5770",883247,"FFF+2014J","url",NA,NA
"5771",882657,"FFF+2014J","oucontent",15,15
"5772",883068,"FFF+2014J","subpage",NA,NA
"5773",882686,"FFF+2014J","page",28,28
"5774",883147,"FFF+2014J","oucollaborate",NA,NA
"5775",882900,"FFF+2014J","resource",NA,NA
"5776",883179,"FFF+2014J","url",18,18
"5777",882580,"FFF+2014J","oucontent",NA,NA
"5778",882955,"FFF+2014J","resource",18,18
"5779",883211,"FFF+2014J","url",21,21
"5780",882618,"FFF+2014J","oucontent",NA,NA
"5781",883023,"FFF+2014J","resource",NA,NA
"5782",883244,"FFF+2014J","url",9,9
"5783",882654,"FFF+2014J","oucontent",NA,NA
"5784",883065,"FFF+2014J","subpage",NA,NA
"5785",883278,"FFF+2014J","url",12,12
"5786",882683,"FFF+2014J","quiz",NA,NA
"5787",883143,"FFF+2014J","htmlactivity",NA,NA
"5788",1011388,"FFF+2014J","forumng",NA,NA
"5789",882894,"FFF+2014J","resource",NA,NA
"5790",883176,"FFF+2014J","url",18,18
"5791",882577,"FFF+2014J","oucontent",5,5
"5792",882951,"FFF+2014J","resource",NA,NA
"5793",883208,"FFF+2014J","url",21,21
"5794",882611,"FFF+2014J","oucontent",20,20
"5795",883016,"FFF+2014J","resource",NA,NA
"5796",883241,"FFF+2014J","url",27,27
"5797",882651,"FFF+2014J","oucontent",11,11
"5798",883062,"FFF+2014J","subpage",NA,NA
"5799",883275,"FFF+2014J","url",NA,NA
"5800",882680,"FFF+2014J","quiz",10,10
"5801",883099,"FFF+2014J","repeatactivity",1,1
"5802",941543,"FFF+2014J","oucontent",NA,NA
"5803",882723,"FFF+2014J","questionnaire",5,5
"5804",883173,"FFF+2014J","url",1,1
"5805",882573,"FFF+2014J","oucontent",3,3
"5806",882947,"FFF+2014J","resource",11,11
"5807",883205,"FFF+2014J","url",21,21
"5808",882608,"FFF+2014J","oucontent",19,19
"5809",882998,"FFF+2014J","resource",NA,NA
"5810",883238,"FFF+2014J","url",26,26
"5811",882648,"FFF+2014J","oucontent",9,9
"5812",883059,"FFF+2014J","subpage",29,29
"5813",883272,"FFF+2014J","url",11,11
"5814",882677,"FFF+2014J","quiz",10,10
"5815",883090,"FFF+2014J","subpage",24,24
"5816",883306,"FFF+2014J","dataplus",NA,NA
"5817",882720,"FFF+2014J","questionnaire",28,28
"5818",883170,"FFF+2014J","url",18,18
"5819",882569,"FFF+2014J","oucontent",8,8
"5820",882943,"FFF+2014J","resource",28,28
"5821",883202,"FFF+2014J","url",20,20
"5822",882605,"FFF+2014J","oucontent",21,21
"5823",882993,"FFF+2014J","resource",NA,NA
"5824",883235,"FFF+2014J","url",23,23
"5825",882645,"FFF+2014J","oucontent",9,9
"5826",883056,"FFF+2014J","subpage",22,22
"5827",883269,"FFF+2014J","url",10,10
"5828",883087,"FFF+2014J","subpage",16,16
"5829",883302,"FFF+2014J","dataplus",NA,NA
"5830",882717,"FFF+2014J","questionnaire",24,24
"5831",883167,"FFF+2014J","url",15,15
"5832",882565,"FFF+2014J","oucontent",23,23
"5833",882940,"FFF+2014J","resource",NA,NA
"5834",883199,"FFF+2014J","url",20,20
"5835",882601,"FFF+2014J","oucontent",16,16
"5836",882989,"FFF+2014J","resource",18,18
"5837",883232,"FFF+2014J","url",23,23
"5838",882642,"FFF+2014J","oucontent",NA,NA
"5839",883053,"FFF+2014J","subpage",20,20
"5840",883265,"FFF+2014J","url",29,29
"5841",882674,"FFF+2014J","quiz",NA,NA
"5842",883083,"FFF+2014J","subpage",NA,NA
"5843",883295,"FFF+2014J","dualpane",5,5
"5844",882714,"FFF+2014J","questionnaire",20,20
"5845",883164,"FFF+2014J","url",14,14
"5846",882562,"FFF+2014J","oucontent",9,9
"5847",882935,"FFF+2014J","resource",NA,NA
"5848",883196,"FFF+2014J","url",18,18
"5849",882598,"FFF+2014J","oucontent",15,15
"5850",882986,"FFF+2014J","resource",NA,NA
"5851",883229,"FFF+2014J","url",23,23
"5852",882636,"FFF+2014J","oucontent",26,26
"5853",883049,"FFF+2014J","subpage",12,12
"5854",883262,"FFF+2014J","url",29,29
"5855",882671,"FFF+2014J","oucontent",11,11
"5856",883080,"FFF+2014J","subpage",NA,NA
"5857",883292,"FFF+2014J","url",NA,NA
